payout,miles,fuel_cost,net_profit,estimated_minutes,net_hourly_rate,net_dollars_per_mile,hourly_score,mileage_score,profit_score,final_score,flags
22.00,6.5,0.9533,21.0467,23.6000,53.5085,3.2379,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,7.0,1.0267,20.9733,24.7000,50.9474,2.9962,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,7.5,1.1000,20.9000,25.8000,48.6047,2.7867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,8.0,1.1733,20.8267,26.9000,46.4535,2.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,8.5,1.2467,20.7533,27.8000,44.7914,2.4416,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,9.0,1.3200,20.6800,28.7000,43.2334,2.2978,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.00,9.5,1.3933,20.6067,29.6000,41.7703,2.1691,10.0000,9.4608,10.0000,9.8652,
22.00,10.0,1.4667,20.5333,30.5000,40.3934,2.0533,10.0000,8.6889,10.0000,9.6722,
22.00,10.5,1.5400,20.4600,31.4000,39.0955,1.9486,10.0000,7.9905,10.0000,9.4976,
22.00,11.0,1.6133,20.3867,32.3000,37.8700,1.8533,10.0000,7.3556,10.0000,9.3389,
22.00,11.5,1.6867,20.3133,33.2000,36.7108,1.7664,10.0000,6.7758,10.0000,9.1940,
22.00,12.0,1.7600,20.2400,34.1000,35.6129,1.6867,10.0000,6.2444,10.0000,9.0611,
22.00,12.5,1.8333,20.1667,34.9000,34.6705,1.6133,10.0000,5.7556,10.0000,8.9389,
22.00,13.0,1.9067,20.0933,35.7000,33.7703,1.5456,10.0000,5.3043,10.0000,8.8261,
22.00,13.5,1.9800,20.0200,36.5000,32.9096,1.4830,10.0000,4.8864,10.0000,8.7216,
22.00,14.0,2.0533,19.9467,37.3000,32.0858,1.4248,10.0000,4.4984,10.0000,8.6246,
22.00,14.5,2.1267,19.8733,38.1000,31.2966,1.3706,10.0000,4.1372,10.0000,8.5343,
22.00,15.0,2.2000,19.8000,38.9000,30.5398,1.3200,10.0000,3.8000,10.0000,8.4500,LONG_DISTANCE_HIGH_SCORE
22.00,15.5,2.2733,19.7267,39.7000,29.8136,1.2727,9.9068,3.4846,10.0000,8.3152,LONG_DISTANCE_HIGH_SCORE
22.00,16.0,2.3467,19.6533,40.5000,29.1160,1.2283,9.5580,3.1889,10.0000,8.0320,LONG_DISTANCE_HIGH_SCORE
22.00,16.5,2.4200,19.5800,41.3000,28.4455,1.1867,9.2228,2.9111,10.0000,7.7614,
22.00,17.0,2.4933,19.5067,42.1000,27.8005,1.1475,8.9002,2.6497,10.0000,7.5026,
22.00,17.5,2.5667,19.4333,42.9000,27.1795,1.1105,8.5897,2.4032,10.0000,7.2546,
22.00,18.0,2.6400,19.3600,43.7000,26.5812,1.0756,8.2906,2.1704,10.0000,7.0170,
22.00,18.5,2.7133,19.2867,44.5000,26.0045,1.0425,8.0022,1.9502,10.0000,6.7889,
22.00,19.0,2.7867,19.2133,45.3000,25.4481,1.0112,7.7241,1.7415,10.0000,6.5698,
22.00,19.5,2.8600,19.1400,46.1000,24.9111,0.9815,7.4555,1.5436,10.0000,6.3592,
22.00,20.0,2.9333,19.0667,46.9000,24.3923,0.9533,7.1962,1.3556,10.0000,6.1566,
22.50,0.5,0.0733,22.4267,8.0000,168.2000,44.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,1.0,0.1467,22.3533,9.5000,141.1789,22.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,1.5,0.2200,22.2800,11.0000,121.5273,14.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,2.0,0.2933,22.2067,12.5000,106.5920,11.1033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,2.5,0.3667,22.1333,13.8000,96.2319,8.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,3.0,0.4400,22.0600,15.1000,87.6556,7.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,3.5,0.5133,21.9867,16.4000,80.4390,6.2819,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,4.0,0.5867,21.9133,17.7000,74.2825,5.4783,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,4.5,0.6600,21.8400,19.0000,68.9684,4.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,5.0,0.7333,21.7667,20.3000,64.3350,4.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,5.5,0.8067,21.6933,21.4000,60.8224,3.9442,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,6.0,0.8800,21.6200,22.5000,57.6533,3.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,6.5,0.9533,21.5467,23.6000,54.7797,3.3149,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,7.0,1.0267,21.4733,24.7000,52.1619,3.0676,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,7.5,1.1000,21.4000,25.8000,49.7674,2.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,8.0,1.1733,21.3267,26.9000,47.5688,2.6658,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,8.5,1.2467,21.2533,27.8000,45.8705,2.5004,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,9.0,1.3200,21.1800,28.7000,44.2787,2.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
22.50,9.5,1.3933,21.1067,29.6000,42.7838,2.2218,10.0000,9.8117,10.0000,9.9529,SCORE_SATURATED_AT_10
22.50,10.0,1.4667,21.0333,30.5000,41.3770,2.1033,10.0000,9.0222,10.0000,9.7556,
22.50,10.5,1.5400,20.9600,31.4000,40.0510,1.9962,10.0000,8.3079,10.0000,9.5770,
22.50,11.0,1.6133,20.8867,32.3000,38.7988,1.8988,10.0000,7.6586,10.0000,9.4146,
22.50,11.5,1.6867,20.8133,33.2000,37.6145,1.8099,10.0000,7.0657,10.0000,9.2664,
22.50,12.0,1.7600,20.7400,34.1000,36.4927,1.7283,10.0000,6.5222,10.0000,9.1306,
22.50,12.5,1.8333,20.6667,34.9000,35.5301,1.6533,10.0000,6.0222,10.0000,9.0056,
22.50,13.0,1.9067,20.5933,35.7000,34.6106,1.5841,10.0000,5.5607,10.0000,8.8902,
22.50,13.5,1.9800,20.5200,36.5000,33.7315,1.5200,10.0000,5.1333,10.0000,8.7833,
22.50,14.0,2.0533,20.4467,37.3000,32.8901,1.4605,10.0000,4.7365,10.0000,8.6841,
22.50,14.5,2.1267,20.3733,38.1000,32.0840,1.4051,10.0000,4.3670,10.0000,8.5918,
22.50,15.0,2.2000,20.3000,38.9000,31.3111,1.3533,10.0000,4.0222,10.0000,8.5056,LONG_DISTANCE_HIGH_SCORE
22.50,15.5,2.2733,20.2267,39.7000,30.5693,1.3049,10.0000,3.6996,10.0000,8.4249,LONG_DISTANCE_HIGH_SCORE
22.50,16.0,2.3467,20.1533,40.5000,29.8568,1.2596,9.9284,3.3972,10.0000,8.3063,LONG_DISTANCE_HIGH_SCORE
22.50,16.5,2.4200,20.0800,41.3000,29.1719,1.2170,9.5860,3.1131,10.0000,8.0299,LONG_DISTANCE_HIGH_SCORE
22.50,17.0,2.4933,20.0067,42.1000,28.5131,1.1769,9.2565,2.8458,10.0000,7.7654,
22.50,17.5,2.5667,19.9333,42.9000,27.8788,1.1390,8.9394,2.5937,10.0000,7.5120,
22.50,18.0,2.6400,19.8600,43.7000,27.2677,1.1033,8.6339,2.3556,10.0000,7.2692,
22.50,18.5,2.7133,19.7867,44.5000,26.6787,1.0695,8.3393,2.1303,10.0000,7.0362,
22.50,19.0,2.7867,19.7133,45.3000,26.1104,1.0375,8.0552,1.9170,10.0000,6.8124,
22.50,19.5,2.8600,19.6400,46.1000,25.5618,1.0072,7.7809,1.7145,10.0000,6.5972,
22.50,20.0,2.9333,19.5667,46.9000,25.0320,0.9783,7.5160,1.5222,10.0000,6.3902,
23.00,0.5,0.0733,22.9267,8.0000,171.9500,45.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,1.0,0.1467,22.8533,9.5000,144.3368,22.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,1.5,0.2200,22.7800,11.0000,124.2545,15.1867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,2.0,0.2933,22.7067,12.5000,108.9920,11.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,2.5,0.3667,22.6333,13.8000,98.4058,9.0533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,3.0,0.4400,22.5600,15.1000,89.6424,7.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,3.5,0.5133,22.4867,16.4000,82.2683,6.4248,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,4.0,0.5867,22.4133,17.7000,75.9774,5.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,4.5,0.6600,22.3400,19.0000,70.5474,4.9644,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,5.0,0.7333,22.2667,20.3000,65.8128,4.4533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,5.5,0.8067,22.1933,21.4000,62.2243,4.0352,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,6.0,0.8800,22.1200,22.5000,58.9867,3.6867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,6.5,0.9533,22.0467,23.6000,56.0508,3.3918,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,7.0,1.0267,21.9733,24.7000,53.3765,3.1390,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,7.5,1.1000,21.9000,25.8000,50.9302,2.9200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,8.0,1.1733,21.8267,26.9000,48.6840,2.7283,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,8.5,1.2467,21.7533,27.8000,46.9496,2.5592,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,9.0,1.3200,21.6800,28.7000,45.3240,2.4089,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,9.5,1.3933,21.6067,29.6000,43.7973,2.2744,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.00,10.0,1.4667,21.5333,30.5000,42.3607,2.1533,10.0000,9.3556,10.0000,9.8389,
23.00,10.5,1.5400,21.4600,31.4000,41.0064,2.0438,10.0000,8.6254,10.0000,9.6563,
23.00,11.0,1.6133,21.3867,32.3000,39.7276,1.9442,10.0000,7.9616,10.0000,9.4904,
23.00,11.5,1.6867,21.3133,33.2000,38.5181,1.8533,10.0000,7.3556,10.0000,9.3389,
23.00,12.0,1.7600,21.2400,34.1000,37.3724,1.7700,10.0000,6.8000,10.0000,9.2000,
23.00,12.5,1.8333,21.1667,34.9000,36.3897,1.6933,10.0000,6.2889,10.0000,9.0722,
23.00,13.0,1.9067,21.0933,35.7000,35.4510,1.6226,10.0000,5.8171,10.0000,8.9543,
23.00,13.5,1.9800,21.0200,36.5000,34.5534,1.5570,10.0000,5.3802,10.0000,8.8451,
23.00,14.0,2.0533,20.9467,37.3000,33.6944,1.4962,10.0000,4.9746,10.0000,8.7437,
23.00,14.5,2.1267,20.8733,38.1000,32.8714,1.4395,10.0000,4.5969,10.0000,8.6492,
23.00,15.0,2.2000,20.8000,38.9000,32.0823,1.3867,10.0000,4.2444,10.0000,8.5611,LONG_DISTANCE_HIGH_SCORE
23.00,15.5,2.2733,20.7267,39.7000,31.3249,1.3372,10.0000,3.9147,10.0000,8.4787,LONG_DISTANCE_HIGH_SCORE
23.00,16.0,2.3467,20.6533,40.5000,30.5975,1.2908,10.0000,3.6056,10.0000,8.4014,LONG_DISTANCE_HIGH_SCORE
23.00,16.5,2.4200,20.5800,41.3000,29.8983,1.2473,9.9492,3.3152,10.0000,8.2983,LONG_DISTANCE_HIGH_SCORE
23.00,17.0,2.4933,20.5067,42.1000,29.2257,1.2063,9.6128,3.0418,10.0000,8.0282,LONG_DISTANCE_HIGH_SCORE
23.00,17.5,2.5667,20.4333,42.9000,28.5781,1.1676,9.2890,2.7841,10.0000,7.7695,
23.00,18.0,2.6400,20.3600,43.7000,27.9542,1.1311,8.9771,2.5407,10.0000,7.5215,
23.00,18.5,2.7133,20.2867,44.5000,27.3528,1.0966,8.6764,2.3105,10.0000,7.2835,
23.00,19.0,2.7867,20.2133,45.3000,26.7726,1.0639,8.3863,2.0924,10.0000,7.0549,
23.00,19.5,2.8600,20.1400,46.1000,26.2126,1.0328,8.1063,1.8855,10.0000,6.8351,
23.00,20.0,2.9333,20.0667,46.9000,25.6716,1.0033,7.8358,1.6889,10.0000,6.6237,
23.50,0.5,0.0733,23.4267,8.0000,175.7000,46.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,1.0,0.1467,23.3533,9.5000,147.4947,23.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,1.5,0.2200,23.2800,11.0000,126.9818,15.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,2.0,0.2933,23.2067,12.5000,111.3920,11.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,2.5,0.3667,23.1333,13.8000,100.5797,9.2533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,3.0,0.4400,23.0600,15.1000,91.6291,7.6867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,3.5,0.5133,22.9867,16.4000,84.0976,6.5676,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,4.0,0.5867,22.9133,17.7000,77.6723,5.7283,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,4.5,0.6600,22.8400,19.0000,72.1263,5.0756,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
23.50,5.0,0.7333,22.7667,20.3000,67.2906,4.5533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
